ID_NUM,SEQ_NUM_2,CUR_DEGREE,NON_DEGREE_SEEKING,DIV_CDE,DEGR_CDE,PRT_DEGR_ON_TRANSC,ACAD_DEGR_CDE,DTE_DEGR_CONFERRED,DEGR_EARNED_AT,MAJOR_1,MAJOR_2,MINOR_1,MINOR_2,CONCENTRATION_1,DEGR_HONORS_1,CLASS_RANK,CLASS_SIZE,EXPECT_GRAD_YR,EXPECT_GRAD_TRM,ENTRY_DTE,WITHDRAWAL_DTE,EXIT_REASON,EXIT_DTE,REENTRY_DTE,ADV_TREE_YR_CDE,ACTIVE,DEG_LOCK_FLG,NSC_DEGREE_PERIOD_CDE,COLL_AWARDING_DEG_1,COLL_AWARDING_DEG_2,DEG_APPLICATION_DTE,DEGREE_YR,DEGREE_TRM,DIPLOMA_NAME,IN_ABSENTIA,DIPLOMA_PICK_UP,RECORD_CHANGE_DATE,REVERSE_TRANSFER_DEGREE,ACADEMIC_PLAN_START_YR_CDE,ACADEMIC_PLAN_START_TRM_CDE,ALTERNATE_PLAN_LAYOUT_FLG,APPROWVERSION,USER_NAME,JOB_NAME,JOB_TIME,File_Name,Snapshot_Date
138749,2,"Y","N","GR","MA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-11 05:44:22.223,"N",2023,30,"N",7833618354,"JAPRATT","w_student_info",2025-03-11 05:44:22.270,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
119389,3,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-27 06:42:25.330,"N",2023,30,"N",7848871887,"JAPRATT","w_student_info",2025-03-27 06:42:25.376,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
147036,1,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-27 08:35:49.013,"N",2023,30,"N",7848928032,"JAPRATT","w_student_info",2025-03-27 08:35:49.060,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
97769,2,"Y","N","GR","MS","Y","",2024-12-30 18:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-10-27 10:14:33.096,"N",2023,30,"N",8062611241,"GMITCHELL","w_student_info",2025-10-27 10:14:33.163,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
127923,3,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-01-06 05:54:50.686,"N",2023,30,"N",7814203202,"GMITCHELL","w_student_info",2025-01-06 05:54:00.000,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
90591,2,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-28 09:45:22.293,"N",2023,30,"N",7850109845,"JAPRATT","w_student_info",2025-03-28 09:45:22.343,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
147629,1,"Y","N","UG","BS","Y","",,"*LOCAL","INTDS","","","","GENST","",,,2026,30,2022-07-31 19:00:00.000,,"",,,2020,"Y","N","","SH","",,2025,10,"","N","N",2025-10-21 08:33:32.540,"N",2023,30,"N",8055240036,"JAPRATT","w_student_info",2025-10-21 08:33:32.586,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
135776,1,"Y","N","UG","BA","Y","",,"*LOCAL","MASCO","","","","","",,,2026,30,2022-07-31 19:00:00.000,,"",,,2020,"Y","N","","","",,2025,30,"","N","N",2025-08-27 08:41:19.163,"N",2023,30,"N",7996376621,"JAPRATT","w_student_info",2025-08-27 08:41:19.256,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
125999,2,"Y","N","GR","MA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MSCJ","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-01-06 04:13:10.753,"N",2023,30,"N",7814203214,"GMITCHELL","w_student_info",2025-01-06 04:13:00.000,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
17995,2,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-10-27 10:13:45.143,"N",2023,30,"N",8062611152,"GMITCHELL","w_student_info",2025-10-27 10:13:46.343,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
116490,2,"Y","N","GR","MA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MSCJ","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-26 10:30:13.593,"N",2023,30,"N",7848041046,"JAPRATT","w_student_info",2025-03-26 10:30:13.653,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
59315,3,"Y","N","GR","MA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MSCJ","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-28 07:00:01.580,"N",2023,30,"N",7850000440,"JAPRATT","w_student_info",2025-03-28 07:00:01.680,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
68773,1,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-26 06:48:11.426,"N",2023,30,"N",7847928638,"JAPRATT","w_student_info",2025-03-26 06:48:11.466,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
149516,1,"Y","N","UG","BBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","BOMGO","","","","","MA",,,2026,30,2024-01-07 18:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-11 11:50:47.380,"N",2023,30,"N",8012056177,"GMITCHELL","w_student_info",2025-09-11 11:50:47.430,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
106500,2,"Y","N","GR","MS","Y","",2024-12-30 18:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-01-06 05:50:23.973,"N",2023,30,"N",7814203239,"GMITCHELL","w_student_info",2025-01-06 05:50:00.000,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
149288,1,"Y","N","GR","MS","Y","",2024-12-30 18:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-27 07:11:47.606,"N",2023,30,"N",7848883214,"JAPRATT","w_student_info",2025-03-27 07:11:47.716,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
13710,3,"Y","N","GR","MS","Y","",2024-12-30 18:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-01-06 04:16:26.576,"N",2023,30,"N",7814203248,"GMITCHELL","w_student_info",2025-01-06 04:16:00.000,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
130507,2,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-27 06:35:51.996,"N",2023,30,"N",7848867992,"JAPRATT","w_student_info",2025-03-27 06:35:52.036,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
98222,1,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-10-27 10:14:55.376,"N",2023,30,"N",8062611269,"GMITCHELL","w_student_info",2025-10-27 10:14:56.176,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
142863,1,"Y","N","GR","MS","Y","",2024-12-30 18:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-28 07:00:51.746,"N",2023,30,"N",7850001928,"JAPRATT","w_student_info",2025-03-28 07:00:51.780,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
71305,2,"Y","N","GR","MA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MSCJ","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-28 09:50:42.370,"N",2023,30,"N",7850112071,"JAPRATT","w_student_info",2025-03-28 09:50:42.416,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
148782,1,"Y","N","GR","MS","Y","",2024-12-30 18:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-26 06:40:06.393,"N",2023,30,"N",7847926466,"JAPRATT","w_student_info",2025-03-26 06:40:06.436,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
128410,2,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-03-27 06:19:30.986,"N",2023,30,"N",7848863170,"JAPRATT","w_student_info",2025-03-27 06:19:31.016,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
149171,2,"Y","N","UG","BA","Y","",,"*LOCAL","CRJAO","","","","","",,,2026,30,2022-07-31 19:00:00.000,,"",,,2020,"Y","N","","","",,2025,30,"","N","N",2025-09-08 09:00:59.073,"N",2023,30,"N",8008645709,"GMITCHELL","w_student_info",2025-09-08 09:00:59.113,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
28425,4,"Y","N","GR","MA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MSCJ","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-10-27 10:14:05.846,"N",2023,30,"N",8062611194,"GMITCHELL","w_student_info",2025-10-27 10:14:06.763,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
13843,2,"Y","N","GR","MBA","Y","",2024-12-30 18:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2022-07-31 19:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","L","","","",,2024,10,"","N","N",2025-01-06 04:17:17.503,"N",2023,30,"N",7814203278,"GMITCHELL","w_student_info",2025-01-06 04:17:00.000,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
126568,1,"Y","N","GR","MS","Y","",2024-12-30 18:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-01-07 18:00:00.000,,"G",2024-12-30 18:00:00.000,,2020,"Y","N","","","",,2024,10,"","N","N",2025-03-28 06:39:55.913,"N",2023,30,"N",7849990876,"JAPRATT","w_student_info",2025-03-28 06:39:55.953,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
108612,2,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:07:13.303,"N",2023,30,"N",8016967128,"JAPRATT","w_student_info",2025-09-16 10:07:13.346,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
142191,2,"Y","N","GR","MS","Y","",2025-08-30 19:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:09:16.800,"N",2023,30,"N",8016967398,"JAPRATT","w_student_info",2025-09-16 10:09:16.830,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
149673,1,"Y","N","GR","MS","Y","",2025-08-30 19:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2022-07-31 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:08:56.366,"N",2023,30,"N",8016967351,"JAPRATT","w_student_info",2025-09-16 10:08:56.396,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
142181,2,"Y","N","GR","MA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MSCJ","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 09:57:10.013,"N",2023,30,"N",8016962071,"JAPRATT","w_student_info",2025-09-16 09:57:10.050,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
111448,2,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","B","",,2024,50,"","N","N",2025-09-16 09:57:46.816,"N",2023,30,"N",8016962151,"JAPRATT","w_student_info",2025-09-16 09:57:46.866,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
115555,2,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:01:23.803,"N",2023,30,"N",8016964354,"JAPRATT","w_student_info",2025-09-16 10:01:23.840,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
16129,2,"Y","N","GR","MS","Y","",2025-08-30 19:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:04:05.673,"N",2023,30,"N",8016964823,"JAPRATT","w_student_info",2025-09-16 10:04:05.706,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
137420,3,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:05:25.140,"N",2023,30,"N",8016966471,"JAPRATT","w_student_info",2025-09-16 10:05:25.176,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
90066,2,"Y","N","GR","MA","Y","",,"*LOCAL","MSCJ","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"",,,2020,"Y","N","","","",,2024,50,"","N","N",2025-09-12 06:53:19.213,"N",2023,30,"N",8012972511,"GMITCHELL","w_student_info",2025-09-12 06:53:19.263,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
149902,1,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:12:05.160,"N",2023,30,"N",8016969617,"JAPRATT","w_student_info",2025-09-16 10:12:05.210,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
133712,2,"Y","N","GR","MS","Y","",2025-08-30 19:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:14:45.103,"N",2023,30,"N",8016972516,"JAPRATT","w_student_info",2025-09-16 10:14:45.133,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150549,1,"Y","N","UG","BA","Y","",,"*LOCAL","MASCO","","","","","",,,2026,30,2022-07-31 19:00:00.000,,"",,,2020,"Y","N","","","",,2025,30,"","N","N",2025-08-27 09:37:47.953,"N",2024,10,"N",7996409771,"JAPRATT","w_student_info",2025-08-27 09:37:47.986,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150722,2,"Y","N","UG","BS","Y","",2025-08-30 19:00:00.000,"*LOCAL","INTDO","","","","GENST","CU",,,2026,30,2024-08-04 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-04 04:48:36.613,"N",2023,30,"N",8004501613,"GMITCHELL","w_student_info",2025-09-04 04:48:36.676,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150602,2,"N","N","UG","BS","Y","",2025-05-02 19:00:00.000,"*LOCAL","INTDS","","","","GENST","",,,2026,30,2024-08-04 19:00:00.000,,"G",2025-05-02 19:00:00.000,,2020,"Y","L","","SH","",,2024,30,"","N","N",2025-04-30 05:55:39.233,"N",2023,30,"N",7934854021,"GMITCHELL","w_ad_re_transfer",2025-06-24 10:12:32.813,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150861,2,"N","N","UG","BS","Y","",2025-05-02 19:00:00.000,"*LOCAL","INTDS","","","","GENST","",,,2026,30,2024-08-04 19:00:00.000,,"G",2025-05-02 19:00:00.000,,2020,"Y","L","","","",,2024,30,"","N","N",2025-04-30 06:38:59.643,"N",2023,30,"N",7955879111,"GMITCHELL","w_ad_re_transfer",2025-07-17 10:50:34.930,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150855,1,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:06:02.636,"N",2023,30,"N",8016966751,"JAPRATT","w_student_info",2025-09-16 10:06:02.693,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150799,1,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:06:27.500,"N",2023,30,"N",8016966922,"JAPRATT","w_student_info",2025-09-16 10:06:27.540,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
65446,3,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-04 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:06:51.200,"N",2023,30,"N",8016967074,"JAPRATT","w_student_info",2025-09-16 10:06:51.233,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
129382,1,"Y","N","GR","MS","Y","",2025-08-30 19:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:09:37.030,"N",2023,30,"N",8016967441,"JAPRATT","w_student_info",2025-09-16 10:09:37.066,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
110538,2,"Y","N","GR","MA","Y","",,"*LOCAL","MSCJ","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"",,,2020,"Y","N","","","",,2024,50,"","N","N",2025-09-16 10:10:57.136,"N",2023,30,"N",8016969114,"JAPRATT","w_student_info",2025-09-16 10:10:57.186,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150875,1,"Y","N","GR","MS","Y","",2025-08-30 19:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:11:39.226,"N",2023,30,"N",8016969554,"JAPRATT","w_student_info",2025-09-16 10:11:39.273,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
76907,1,"Y","N","GR","MBA","Y","",,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"",,,2020,"Y","N","","","",,2025,10,"","N","N",2025-10-29 10:06:47.733,"N",2023,30,"N",8064279369,"JAPRATT","w_student_info",2025-10-29 10:06:47.776,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
141930,2,"Y","N","GR","MBA","Y","",2025-08-30 19:00:00.000,"*LOCAL","MBA","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:12:37.136,"N",2023,30,"N",8016969682,"JAPRATT","w_student_info",2025-09-16 10:12:37.180,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
149940,1,"Y","N","GR","MS","Y","",2025-08-30 19:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:16:57.456,"N",2023,30,"N",8016974583,"JAPRATT","w_student_info",2025-09-16 10:16:57.493,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150082,2,"Y","N","GR","MS","Y","",2025-08-30 19:00:00.000,"*LOCAL","MAHE","","","","","",,,2026,30,2024-08-25 19:00:00.000,,"G",2025-08-30 19:00:00.000,,2020,"Y","L","","","",,2024,50,"","N","N",2025-09-16 10:17:23.766,"N",2023,30,"N",8016977297,"JAPRATT","w_student_info",2025-09-16 10:17:23.810,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
150692,2,"Y","N","UG","BS","Y","",,"*LOCAL","PEEDU","","","","","",,,2026,30,2024-08-04 19:00:00.000,,"",,,2020,"Y","N","","E","",,2024,30,"","N","N",2025-03-24 05:04:56.363,"N",2023,30,"N",7845853466,"GMITCHELL","w_student_info",2025-03-24 05:04:56.420,"dbfs:/mnt/adl/source-data/Snapshot/J1/DEGREE_HISTORY/DEGREE_HISTORY_202511090907.json.gz",2025-11-08 18:00:00.000
